concept,label,2019-12-31,level,abstract,dimension
us-gaap_NetIncomeLoss,Net Income,18485000000.0,1,False,False
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,Other comprehensive income (loss):,,1,False,False
us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"Change in foreign currency translation adjustment, net of tax",-151000000.0,2,False,False
us-gaap_ComprehensiveIncomeNetOfTax,Comprehensive income,18756000000.0,1,False,False
