concept,label,2021-06-30,level,abstract,dimension
us-gaap_NetIncomeLoss,Net Income,61271000000.0,1,False,False
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,"Other comprehensive income (loss), net of tax:",,1,False,False
us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,Net change related to derivatives,19000000.0,2,False,False
us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,Net change related to investments,-2266000000.0,2,False,False
us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,Translation adjustments and other,873000000.0,2,False,False
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Other comprehensive income (loss),-1374000000.0,2,False,False
us-gaap_ComprehensiveIncomeNetOfTax,Comprehensive income,59897000000.0,1,False,False
